"","uri","nome","idLegislaturaInicial","idLegislaturaFinal","nomeCivil","cpf","siglaSexo","urlRedeSocial","urlWebsite","dataNascimento","dataFalecimento","ufNascimento","municipioNascimento"
"1559","https://dadosabertos.camara.leg.br/api/v2/deputados/73939","MIGUEL DE SOUZA",52,52,"MIGUEL DE SOUZA",NA,"M",NA,NA,1953-12-25,NA,"PB","Cubati"
"1560","https://dadosabertos.camara.leg.br/api/v2/deputados/73941","JOÃO CORREIA",52,52,"JOÃO CORREIA LIMA SOBRINHO",NA,"M",NA,NA,1953-05-22,NA,"AC","Cruzeiro do Sul"
"1561","https://dadosabertos.camara.leg.br/api/v2/deputados/73942","JÚNIOR BETÃO",52,52,"EDILBERTO AFONSO DE MORAIS JÚNIOR",NA,"M",NA,NA,1977-03-10,NA,"AC","Rio Branco"
"1562","https://dadosabertos.camara.leg.br/api/v2/deputados/73944","ZICO BRONZEADO",52,52,"JOÃO ANTONIO RODRIGUES BRONZEADO",NA,"M",NA,NA,1968-10-15,NA,"AC","Brasiléia"
"1563","https://dadosabertos.camara.leg.br/api/v2/deputados/73946","HOMERO BARRETO",52,52,"HOMERO SILVA BARRETO",NA,"M",NA,NA,1951-12-03,NA,"RJ","Rio de Janeiro"
"1564","https://dadosabertos.camara.leg.br/api/v2/deputados/73947","MAURÍCIO RABELO",52,52,"JOSÉ MAURÍCIO RABELO",NA,"M",NA,NA,1960-04-27,NA,"MG",NA
"1565","https://dadosabertos.camara.leg.br/api/v2/deputados/73948","RONALDO DIMAS",52,52,"RONALDO DIMAS NOGUEIRA PEREIRA",NA,"M",NA,NA,1961-04-27,NA,"MG","Frutal"
"1566","https://dadosabertos.camara.leg.br/api/v2/deputados/73979","ALCESTE ALMEIDA",49,52,"ALCESTE MADEIRA DE ALMEIDA",NA,"M",NA,NA,1944-03-22,NA,"AM","Manaus"
"1567","https://dadosabertos.camara.leg.br/api/v2/deputados/73984","MOISÉS LIPNIK",50,52,"MOISÉS SRAGOVICZ LIPNIK",NA,"M",NA,NA,1953-08-05,2003-06-17,"ia",NA
"1568","https://dadosabertos.camara.leg.br/api/v2/deputados/73991","WILSON CIGNACHI",50,52,"WILSON JOÃO CIGNACHI",NA,"M",NA,NA,1945-10-29,NA,"RS","Farroupilha"
"1569","https://dadosabertos.camara.leg.br/api/v2/deputados/74023","RICARDO RIQUE",50,52,"RICARDO FEITOSA RIQUE",NA,"M",NA,NA,1954-07-09,NA,"PB","Campina Grande"
"1570","https://dadosabertos.camara.leg.br/api/v2/deputados/74028","LUCIANO LEITOA",52,52,"LUCIANO FERREIRA DE SOUSA",NA,"M",NA,NA,1980-06-22,NA,"PI","Parnaíba"
"1571","https://dadosabertos.camara.leg.br/api/v2/deputados/74029","TEREZINHA FERNANDES",52,52,"TEREZINHA DAS NEVES PEREIRA",NA,"F",NA,NA,1955-10-29,NA,"MA","Barreirinhas"
"1572","https://dadosabertos.camara.leg.br/api/v2/deputados/74030","BISMARCK MAIA",52,52,"BISMARCK COSTA LIMA PINHEIRO MAIA",NA,"M",NA,NA,1957-07-31,NA,"CE","Fortaleza"
"1573","https://dadosabertos.camara.leg.br/api/v2/deputados/74031","JOÃO ALFREDO",52,52,"JOÃO ALFREDO TELLES MELO",NA,"M",NA,NA,1958-11-20,NA,"CE","Fortaleza"
"1574","https://dadosabertos.camara.leg.br/api/v2/deputados/74033","FRANCISCA TRINDADE",52,52,"FRANCISCA DAS CHAGAS DA TRINDADE",NA,"F",NA,NA,1966-03-26,2003-07-27,"PI","Teresina"
"1575","https://dadosabertos.camara.leg.br/api/v2/deputados/74034","MORAES SOUZA",52,52,"ANTONIO JOSÉ DE MORAES SOUZA",NA,"M",NA,NA,1937-01-15,NA,"PI","Parnaíba"
"1576","https://dadosabertos.camara.leg.br/api/v2/deputados/74035","PROMOTOR AFONSO GIL",52,52,"AFONSO GIL CASTELO BRANCO",NA,"M",NA,NA,1951-01-26,2004-08-09,"PA","Belém"
"1577","https://dadosabertos.camara.leg.br/api/v2/deputados/74036","ÁLVARO DIAS",52,52,"ÁLVARO COSTA DIAS",NA,"M",NA,NA,1959-09-04,NA,"RN","Caicó"
"1578","https://dadosabertos.camara.leg.br/api/v2/deputados/74046","PASTOR FRANCISCO OLÍMPIO",52,52,"FRANCISCO OLÍMPIO DA SILVA",NA,"M",NA,NA,1946-05-14,NA,"RN","São Bento do Norte"
"1579","https://dadosabertos.camara.leg.br/api/v2/deputados/74051","ROGÉRIO TEÓFILO",52,52,"ROGÉRIO AUTO TEÓFILO",NA,"M",NA,NA,1957-04-27,2020-08-07,"AL","Maceió"
"1580","https://dadosabertos.camara.leg.br/api/v2/deputados/74054","JOÃO FONTES",52,52,"JOÃO FONTES DE FARIA FERNANDES",NA,"M",NA,NA,1958-06-01,NA,"SE","Aracaju"
"1581","https://dadosabertos.camara.leg.br/api/v2/deputados/74066","GERVÁSIO OLIVEIRA",50,52,"GERVÁSIO AUGUSTO DE OLIVEIRA",NA,"M",NA,NA,1957-06-09,NA,"AP","Pracuúba"
"1582","https://dadosabertos.camara.leg.br/api/v2/deputados/74070","VALDENOR GUEDES",49,52,"VALDENOR GUEDES SOARES",NA,"M",NA,NA,1954-01-31,NA,"AP","Macapá"
"1583","https://dadosabertos.camara.leg.br/api/v2/deputados/74072","ANIVALDO VALE",50,52,"ANIVALDO JUVENIL VALE",NA,"M",NA,NA,1944-12-02,NA,"MG","Ipanema"
"1584","https://dadosabertos.camara.leg.br/api/v2/deputados/74084","RAIMUNDO SANTOS",50,52,"RAIMUNDO JOSÉ PEREIRA DOS SANTOS",NA,"M",NA,NA,1955-10-10,NA,"PA","Santarém"
"1585","https://dadosabertos.camara.leg.br/api/v2/deputados/74085","SOCORRO GOMES",49,52,"MARIA DO SOCORRO GOMES COELHO",NA,"F",NA,NA,1952-01-12,NA,"GO","Cristalândia"
"1586","https://dadosabertos.camara.leg.br/api/v2/deputados/74097","CONFÚCIO MOURA",50,52,"CONFÚCIO AIRES MOURA",NA,"M",NA,NA,1948-05-16,NA,"TO","Dianópolis"
"1587","https://dadosabertos.camara.leg.br/api/v2/deputados/74131","JOÃO CARLOS BACELAR",48,52,"JOÃO CARLOS PAOLILO BACELAR",NA,"M",NA,NA,1941-12-03,2009-06-09,"BA","Entre Rios"
"1588","https://dadosabertos.camara.leg.br/api/v2/deputados/74137","LUIZ EDUARDO GREENHALGH",48,52,"LUIZ EDUARDO RODRIGUES GREENHALGH",NA,"M",NA,NA,1948-04-11,NA,"SP","São Paulo"
"1589","https://dadosabertos.camara.leg.br/api/v2/deputados/74144","ZELINDA NOVAES",52,52,"ZELINDA NOVAES E SILVA JARSKE",NA,"F",NA,NA,1944-12-25,NA,"BA","Iguaí"
"1590","https://dadosabertos.camara.leg.br/api/v2/deputados/74146","ANDERSON ADAUTO",52,52,"ANDERSON ADAUTO PEREIRA",NA,"M",NA,NA,1957-04-06,NA,"MG","Sacramento"
"1591","https://dadosabertos.camara.leg.br/api/v2/deputados/74147","ATHOS AVELINO",52,52,"ATHOS AVELINO PEREIRA",NA,"M",NA,NA,1951-06-06,NA,"MG","Montes Claros"
"1592","https://dadosabertos.camara.leg.br/api/v2/deputados/74149","CÉSAR MEDEIROS",52,52,"JOSÉ CÉSAR DE MEDEIROS",NA,"M",NA,NA,1970-02-13,NA,"MG","Ressaquinha"
"1593","https://dadosabertos.camara.leg.br/api/v2/deputados/74153","IVO JOSÉ",52,52,"IVO JOSÉ DA SILVA",NA,"M",NA,NA,1953-07-01,NA,"MG","Açucena"
"1594","https://dadosabertos.camara.leg.br/api/v2/deputados/74154","JOÃO PAULO GOMES DA SILVA",52,52,"JOÃO PAULO GOMES DA SILVA",NA,"M",NA,NA,1950-08-05,NA,"MG","Raposos"
"1595","https://dadosabertos.camara.leg.br/api/v2/deputados/74155","LEONARDO MATTOS",52,52,"LEONARDO JOSÉ DE MATTOS",NA,"M",NA,NA,1955-11-09,NA,"MG","Belo Horizonte"
"1596","https://dadosabertos.camara.leg.br/api/v2/deputados/74157","MARCELLO SIQUEIRA",52,52,"MARCELLO LIGNANI SIQUEIRA",NA,"M",NA,NA,1938-02-22,NA,"MG","Juiz de Fora"
"1597","https://dadosabertos.camara.leg.br/api/v2/deputados/74164","MARCELINO FRAGA",52,52,"MARCELINO AYUB FRAGA",NA,"M",NA,NA,1958-09-21,NA,"ES","Muqui"
"1598","https://dadosabertos.camara.leg.br/api/v2/deputados/74166","RENATO CASAGRANDE",52,52,"JOSÉ RENATO CASAGRANDE",NA,"M",NA,NA,1960-12-03,NA,"ES","Castelo"
"1599","https://dadosabertos.camara.leg.br/api/v2/deputados/74167","ALMIR MOURA",52,52,"ALMIR OLIVEIRA MOURA",NA,"M",NA,NA,1959-05-22,NA,"RJ","Rio de Janeiro"
"1600","https://dadosabertos.camara.leg.br/api/v2/deputados/74168","ANDRÉ LUIZ",52,52,"ANDRÉ LUIZ LOPES DA SILVA",NA,"M",NA,NA,1959-02-04,NA,"RJ","Rio de Janeiro"
"1601","https://dadosabertos.camara.leg.br/api/v2/deputados/74170","JOÃO MENDES DE JESUS",52,52,"JOÃO MENDES DE JESUS",NA,"M",NA,NA,1953-01-27,NA,"BA","Aurelino Leal"
"1602","https://dadosabertos.camara.leg.br/api/v2/deputados/74174","ELAINE COSTA",52,52,"ELANI CARVALHO COSTA",NA,"F",NA,NA,1959-05-12,NA,"RJ","Niterói"
"1603","https://dadosabertos.camara.leg.br/api/v2/deputados/74175","JOSÉ DIVINO",52,52,"JOSÉ DIVINO OLIVEIRA DE SOUZA",NA,"M",NA,NA,1964-06-02,NA,"MS","Rio Negro"
"1604","https://dadosabertos.camara.leg.br/api/v2/deputados/74176","JOSIAS QUINTAL",52,52,"JOSIAS QUINTAL DE OLIVEIRA",NA,"M",NA,NA,1947-12-29,NA,"RJ","Santo Antônio de Pádua"
"1605","https://dadosabertos.camara.leg.br/api/v2/deputados/74181","CHICÃO BRÍGIDO",50,52,"FRANCISCO BRÍGIDO DA COSTA",NA,"M",NA,NA,1958-03-09,NA,"AM","Ipixuna"
"1606","https://dadosabertos.camara.leg.br/api/v2/deputados/74184","RONIVON SANTIAGO",49,52,"JOSÉ EDIMAR RONIVON SANTIAGO DE MELO",NA,"M",NA,NA,1950-10-14,NA,"AC","Cruzeiro do Sul"
"1607","https://dadosabertos.camara.leg.br/api/v2/deputados/74187","DARCI COELHO",49,52,"DARCI MARTINS COELHO",NA,"M",NA,NA,1940-01-17,NA,"MA","Porto Franco"
"1608","https://dadosabertos.camara.leg.br/api/v2/deputados/74194","ANTONIO JOAQUIM",49,52,"ANTONIO JOAQUIM ARAÚJO FILHO",NA,"M",NA,NA,1940-08-21,NA,"MA","Caxias"
"1609","https://dadosabertos.camara.leg.br/api/v2/deputados/74195","CÉSAR BANDEIRA",49,52,"CARLOS CÉSAR BRANCO BANDEIRA",NA,"M",NA,NA,1946-05-02,NA,"MA","Grajaú"
"1610","https://dadosabertos.camara.leg.br/api/v2/deputados/74208","REMI TRINTA",50,52,"REMI ABREU TRINTA",NA,"M",NA,NA,1940-02-11,NA,"MA","São Bento"
"1611","https://dadosabertos.camara.leg.br/api/v2/deputados/74225","NEIVA MOREIRA",40,52,"JOSÉ GUIMARÃES NEIVA MOREIRA",NA,"M",NA,NA,1917-10-10,2012-05-10,"MA","São Luís"
"1612","https://dadosabertos.camara.leg.br/api/v2/deputados/74240","JOÃO TOTA",49,52,"JOÃO TOTA SOARES DE FIGUEIREDO",NA,"M",NA,NA,1940-10-20,NA,"PB","Teixeira"
"1613","https://dadosabertos.camara.leg.br/api/v2/deputados/74252","JUÍZA DENISE FROSSARD",52,52,"DENISE FROSSARD LOSCHI",NA,"F",NA,NA,1950-10-06,NA,"MG","Carangola"
"1614","https://dadosabertos.camara.leg.br/api/v2/deputados/74255","MARIA LUCIA",52,52,"MARIA LUCIA NETTO DOS SANTOS",NA,"F",NA,NA,1953-03-25,NA,"RJ","Rio de Janeiro"
"1615","https://dadosabertos.camara.leg.br/api/v2/deputados/74256","REINALDO BETÃO",52,52,"REINALDO PEREIRA PINTO",NA,"M",NA,NA,1959-02-07,NA,"RJ","Duque de Caxias"
"1616","https://dadosabertos.camara.leg.br/api/v2/deputados/74259","VIEIRA REIS",52,52,"JAILDO VIEIRA REIS",NA,"M",NA,NA,1959-07-06,NA,"BA","Camacan"
"1617","https://dadosabertos.camara.leg.br/api/v2/deputados/74260","AMAURI GASQUES",52,52,"AMAURI ROBLEDO GASQUES",NA,"M",NA,NA,1958-03-17,NA,"SP","São Paulo"
"1618","https://dadosabertos.camara.leg.br/api/v2/deputados/74261","JOÃO BATISTA",52,52,"JOÃO BATISTA RAMOS DA SILVA",NA,"M",NA,NA,1944-02-24,NA,"RJ","Rio de Janeiro"
"1619","https://dadosabertos.camara.leg.br/api/v2/deputados/74266","DURVAL ORLATO",52,52,"DURVAL LOPES ORLATO",NA,"M",NA,NA,1964-04-21,NA,"SP","Jundiaí"
"1620","https://dadosabertos.camara.leg.br/api/v2/deputados/74267","EDNA MACEDO",52,52,"EDNA BEZERRA SAMPAIO FERNANDES",NA,"F",NA,NA,1948-04-01,NA,"RJ","Rio das Flores"
"1621","https://dadosabertos.camara.leg.br/api/v2/deputados/74268","ELIMAR MÁXIMO DAMASCENO",52,52,"ELIMAR MÁXIMO DAMASCENO",NA,"M",NA,NA,1951-02-17,NA,"MG","Santa Maria do Suaçuí"
"1622","https://dadosabertos.camara.leg.br/api/v2/deputados/74271","ILDEU ARAUJO",52,52,"ILDEU ALVES DE ARAUJO",NA,"M",NA,NA,1943-03-22,NA,"MG","Serrania"
"1623","https://dadosabertos.camara.leg.br/api/v2/deputados/74276","JOVINO CÂNDIDO",52,52,"JOVINO CÂNDIDO DA SILVA",NA,"M",NA,NA,1955-01-20,NA,"SP","Florínia"
"1624","https://dadosabertos.camara.leg.br/api/v2/deputados/74279","MARCOS ABRAMO",52,52,"MARCOS ROBERTO ABRAMO",NA,"M",NA,NA,1969-12-22,NA,"SP","Porto Ferreira"
"1625","https://dadosabertos.camara.leg.br/api/v2/deputados/74280","PROFESSOR IRAPUAN TEIXEIRA",52,52,"IRAPUAN TEIXEIRA",NA,"M",NA,NA,1948-12-07,NA,"RS","Porto Alegre"
"1626","https://dadosabertos.camara.leg.br/api/v2/deputados/74281","ROBERTO GOUVEIA",52,52,"ROBERTO GOUVEIA NASCIMENTO",NA,"M",NA,NA,1955-06-06,NA,"MG","Ituiutaba"
"1627","https://dadosabertos.camara.leg.br/api/v2/deputados/74282","VANDERLEI ASSIS",52,52,"VANDERLEI ASSIS DE SOUZA",NA,"M",NA,NA,1945-10-29,NA,"RJ","Rio de Janeiro"
"1628","https://dadosabertos.camara.leg.br/api/v2/deputados/74287","JOSÉ ROBERTO ARRUDA",52,52,"JOSÉ ROBERTO ARRUDA",NA,"M",NA,NA,1954-01-05,NA,"MG","Itajubá"
"1629","https://dadosabertos.camara.leg.br/api/v2/deputados/74288","MANINHA",52,52,"MARIA JOSÉ DA CONCEIÇÃO MANINHA",NA,"F",NA,NA,1948-09-13,NA,"MG","Januária"
"1630","https://dadosabertos.camara.leg.br/api/v2/deputados/74294","GONZAGA MOTA",49,52,"LUIZ DE GONZAGA FONSECA MOTA",NA,"M",NA,NA,1942-12-09,NA,"CE","Fortaleza"
"1631","https://dadosabertos.camara.leg.br/api/v2/deputados/74295","INÁCIO ARRUDA",50,52,"INÁCIO FRANCISCO DE ASSIS NUNES ARRUDA",NA,"M",NA,NA,1957-05-05,NA,"CE","Fortaleza"
"1632","https://dadosabertos.camara.leg.br/api/v2/deputados/74304","PINHEIRO LANDIM",49,52,"FRANCISCO PINHEIRO LANDIM",NA,"M",NA,NA,1943-11-20,NA,"CE","Solonópole"
"1633","https://dadosabertos.camara.leg.br/api/v2/deputados/74306","ROMMEL FEIJÓ",50,52,"FRANCISCO ROMMEL FEIJÓ DE SÁ",NA,"M",NA,NA,1953-02-08,NA,"CE","Juazeiro do Norte"
"1634","https://dadosabertos.camara.leg.br/api/v2/deputados/74325","IBERÊ FERREIRA",47,52,"IBERÊ PAIVA FERREIRA DE SOUZA",NA,"M",NA,NA,1944-02-27,NA,"RN","Natal"
"1635","https://dadosabertos.camara.leg.br/api/v2/deputados/74327","NEY LOPES",45,52,"NEY LOPES DE SOUZA",NA,"M",NA,NA,1945-02-14,NA,"RN","Natal"
"1636","https://dadosabertos.camara.leg.br/api/v2/deputados/74328","ADAUTO PEREIRA",47,52,"ADAUTO PEREIRA DE LIMA",NA,"M",NA,NA,1935-06-04,2003-12-27,"PB","Pombal"
"1637","https://dadosabertos.camara.leg.br/api/v2/deputados/74329","MÁRIO ASSAD JÚNIOR",50,52,"MÁRIO ASSAD JÚNIOR",NA,"M",NA,NA,1965-08-11,NA,"MG","Manhuaçu"
"1638","https://dadosabertos.camara.leg.br/api/v2/deputados/74342","BADU PICANÇO",51,52,"HILDEMAR SOUZA DE AZEVEDO PICANÇO",NA,"M",NA,NA,1963-01-24,NA,"PA","Belém"
"1639","https://dadosabertos.camara.leg.br/api/v2/deputados/74343","DR. BENEDITO DIAS",51,52,"BENEDITO DIAS DE CARVALHO",NA,"M",NA,NA,1957-12-01,NA,"PA","Chaves"
"1640","https://dadosabertos.camara.leg.br/api/v2/deputados/74344","EDUARDO SEABRA",51,52,"EDUARDO SEABRA DA COSTA",NA,"M",NA,NA,1951-09-15,NA,"PA","Belém"
"1641","https://dadosabertos.camara.leg.br/api/v2/deputados/74349","BABÁ",51,52,"JOÃO BATISTA OLIVEIRA DE ARAUJO",NA,"M",NA,NA,1953-10-31,NA,"PA","Faro"
"1642","https://dadosabertos.camara.leg.br/api/v2/deputados/74355","FRANCISCO GARCIA",51,52,"FRANCISCO GARCIA RODRIGUES",NA,"M",NA,NA,1948-12-30,NA,"AM","Manaus"
"1643","https://dadosabertos.camara.leg.br/api/v2/deputados/74360","SÉRGIO CARVALHO",51,52,"SÉRGIO SIQUEIRA DE CARVALHO",NA,"M",NA,NA,1955-03-25,2003-05-03,"PR","Paranavaí"
"1644","https://dadosabertos.camara.leg.br/api/v2/deputados/74369","NEYDE APARECIDA",52,52,"NEYDE APARECIDA DA SILVA",NA,"F",NA,NA,1952-09-06,NA,"GO","Quirinópolis"
"1645","https://dadosabertos.camara.leg.br/api/v2/deputados/74375","MURILO ZAUITH",52,52,"MURILO ZAUITH",NA,"M",NA,NA,1950-07-17,NA,"SP","Barretos"
"1646","https://dadosabertos.camara.leg.br/api/v2/deputados/74380","COLOMBO",52,52,"IRINEU MARIO COLOMBO",NA,"M",NA,NA,1964-01-22,NA,"PR","Medianeira"
"1647","https://dadosabertos.camara.leg.br/api/v2/deputados/74381","DRA. CLAIR",52,52,"CLAIR DA FLORA MARTINS",NA,"F",NA,NA,1945-07-10,NA,"SC","Porto União"
"1648","https://dadosabertos.camara.leg.br/api/v2/deputados/74384","SAMEK",52,52,"JORGE MIGUEL SAMEK",NA,"M",NA,NA,1955-05-16,NA,"PR","Foz do Iguaçu"
"1649","https://dadosabertos.camara.leg.br/api/v2/deputados/74386","ADELOR VIEIRA",52,52,"ADELOR FRANCISCO VIEIRA",NA,"M",NA,NA,1947-01-07,NA,"SC","Blumenau"
"1650","https://dadosabertos.camara.leg.br/api/v2/deputados/74387","IVAN RANZOLIN",52,52,"IVAN CESAR RANZOLIN",NA,"M",NA,NA,1939-06-18,NA,"SC","Lages"
"1651","https://dadosabertos.camara.leg.br/api/v2/deputados/74389","MAURO PASSOS",52,52,"MAURO GUIMARÃES PASSOS",NA,"M",NA,NA,1948-09-12,NA,"RS","Rio Grande"
"1652","https://dadosabertos.camara.leg.br/api/v2/deputados/74390","PAULO AFONSO",52,52,"PAULO AFONSO EVANGELISTA VIEIRA",NA,"M",NA,NA,1958-05-10,NA,"PI","Teresina"
"1653","https://dadosabertos.camara.leg.br/api/v2/deputados/74393","ÉRICO RIBEIRO",52,52,"ÉRICO DA SILVA RIBEIRO",NA,"M",NA,NA,1935-12-27,NA,"RS","Camaquã"
"1654","https://dadosabertos.camara.leg.br/api/v2/deputados/74394","FRANCISCO TURRA",52,52,"FRANCISCO SÉRGIO TURRA",NA,"M",NA,NA,1942-09-16,NA,"RS","Marau"
"1655","https://dadosabertos.camara.leg.br/api/v2/deputados/74396","KELLY MORAES",52,52,"NEIVA TEREZINHA MARQUES",NA,"F",NA,NA,1963-01-19,NA,"RS","São Leopoldo"
"1656","https://dadosabertos.camara.leg.br/api/v2/deputados/74401","JOSÉ IVO SARTORI",52,52,"JOSÉ IVO SARTORI",NA,"M",NA,NA,1948-02-25,NA,"RS","Farroupilha"
"1657","https://dadosabertos.camara.leg.br/api/v2/deputados/74402","ENIO TATICO",52,52,"ENIO CÉSAR CESÍLIO",NA,"M",NA,NA,1964-03-27,NA,"MG","Teixeiras"
"1658","https://dadosabertos.camara.leg.br/api/v2/deputados/74403","SELMA SCHONS",52,52,"SELMA MARIA SCHONS",NA,"F",NA,NA,1948-06-22,NA,"RS","Campo Novo"
"1659","https://dadosabertos.camara.leg.br/api/v2/deputados/74408","ENIVALDO RIBEIRO",50,52,"ENIVALDO RIBEIRO",NA,"M",NA,NA,1935-03-26,NA,"PB","Campina Grande"
"1660","https://dadosabertos.camara.leg.br/api/v2/deputados/74416","EDUARDO CAMPOS",50,52,"EDUARDO HENRIQUE ACCIOLY CAMPOS",NA,"M",NA,NA,1965-08-10,2014-08-13,"PE","Recife"
"1661","https://dadosabertos.camara.leg.br/api/v2/deputados/74427","LUIZ PIAUHYLINO",49,52,"LUIZ PIAUHYLINO DE MELLO MONTEIRO",NA,"M",NA,NA,1947-08-10,NA,"PE","Recife"
"1662","https://dadosabertos.camara.leg.br/api/v2/deputados/74431","PEDRO CORRÊA",46,52,"PEDRO DA SILVA CORRÊA DE OLIVEIRA ANDRADE NETO",NA,"M",NA,NA,1948-01-07,NA,"RJ","Rio de Janeiro"
"1663","https://dadosabertos.camara.leg.br/api/v2/deputados/74434","SALATIEL CARVALHO",48,52,"SALATIEL SOUZA CARVALHO",NA,"M",NA,NA,1954-04-05,NA,"MA","Bacabal"
"1664","https://dadosabertos.camara.leg.br/api/v2/deputados/74436","SEVERINO CAVALCANTI",50,52,"SEVERINO JOSÉ CAVALCANTI FERREIRA",NA,"M",NA,NA,1930-12-18,2020-07-15,"PE","João Alfredo"
"1665","https://dadosabertos.camara.leg.br/api/v2/deputados/74444","PASTOR AMARILDO",51,52,"AMARILDO MARTINS DA SILVA",NA,"M",NA,NA,1962-08-22,NA,"GO","Hidrolândia"
"1666","https://dadosabertos.camara.leg.br/api/v2/deputados/74448","PAULO MARINHO",49,52,"PAULO CELSO FONSECA MARINHO",NA,"M",NA,NA,1958-12-01,NA,"MA","Caxias"
"1667","https://dadosabertos.camara.leg.br/api/v2/deputados/74451","ALMEIDA DE JESUS",51,52,"FRANCISCO ALMEIDA LIMA",NA,"M",NA,NA,1959-01-08,NA,"CE","Limoeiro do Norte"
"1668","https://dadosabertos.camara.leg.br/api/v2/deputados/74452","ANTONIO CAMBRAIA",51,52,"ANTONIO ELBANO CAMBRAIA",NA,"M",NA,NA,1942-08-01,NA,"CE","Senador Pompeu"
"1669","https://dadosabertos.camara.leg.br/api/v2/deputados/74463","LAVOISIER MAIA",51,52,"LAVOISIER MAIA SOBRINHO",NA,"M",NA,NA,1928-10-09,NA,"PB",NA
"1670","https://dadosabertos.camara.leg.br/api/v2/deputados/74464","MÚCIO SÁ",51,52,"MÚCIO GURGEL DE SÁ",NA,"M",NA,NA,1952-04-05,NA,"RN","Mossoró"
"1671","https://dadosabertos.camara.leg.br/api/v2/deputados/74466","CARLOS DUNGA",51,52,"CARLOS MARQUES DUNGA",NA,"M",NA,NA,1945-12-07,NA,"PB","Pombal"
"1672","https://dadosabertos.camara.leg.br/api/v2/deputados/74468","DOMICIANO CABRAL",51,52,"JOSÉ DOMICIANO CABRAL",NA,"M",NA,NA,1955-03-16,NA,"PB","João Pessoa"
"1673","https://dadosabertos.camara.leg.br/api/v2/deputados/74469","INALDO LEITÃO",51,52,"INALDO ROCHA LEITÃO",NA,"M",NA,NA,1951-11-04,NA,"PB","Sousa"
"1674","https://dadosabertos.camara.leg.br/api/v2/deputados/74473","CARLOS BATATA",51,52,"ANTÔNIO CARLOS VIEIRA DOS SANTOS",NA,"M",NA,NA,1959-06-13,NA,"PE","Garanhuns"
"1675","https://dadosabertos.camara.leg.br/api/v2/deputados/74477","JOAQUIM FRANCISCO",48,52,"JOAQUIM FRANCISCO DE FREITAS CAVALCANTI",NA,"M",NA,NA,1948-04-14,NA,"PE","Recife"
"1676","https://dadosabertos.camara.leg.br/api/v2/deputados/74479","MARCOS DE JESUS",51,52,"MARCOS ANTÔNIO DE BARROS",NA,"M",NA,NA,1958-10-24,NA,"PE","Recife"
"1677","https://dadosabertos.camara.leg.br/api/v2/deputados/74480","FRANCISCO APPIO",52,52,"IDIVAR FRANCISCO APPIO",NA,"M",NA,NA,1947-11-24,NA,"RS","Lagoa Vermelha"
"1678","https://dadosabertos.camara.leg.br/api/v2/deputados/74482","RUBINELLI",52,52,"WAGNER RUBINELLI",NA,"M",NA,NA,1964-02-22,NA,"SP","Santo André"
"1679","https://dadosabertos.camara.leg.br/api/v2/deputados/74483","MILTON CARDIAS",52,52,"ANTÔNIO MILTON CARDIAS",NA,"M",NA,NA,1948-05-05,NA,"PR","Guarapuava"
"1680","https://dadosabertos.camara.leg.br/api/v2/deputados/74484","CARLOS MOTA",52,52,"CARLOS DOMINGOS MOTA COELHO",NA,"M",NA,NA,1955-04-04,NA,"MG","Minas Novas"
"1681","https://dadosabertos.camara.leg.br/api/v2/deputados/74485","MARIÂNGELA DUARTE",52,52,"MARIÂNGELA DE ARAÚJO GAMA DUARTE",NA,"F",NA,NA,1946-04-03,NA,"RJ","Rio de Janeiro"
"1682","https://dadosabertos.camara.leg.br/api/v2/deputados/74486","LUIZ ROGERIO",52,52,"LUIZ ROGERIO GONÇALVES MAGALHÃES",NA,"M",NA,NA,1964-03-29,NA,"RJ","Campos dos Goytacazes"
"1683","https://dadosabertos.camara.leg.br/api/v2/deputados/74488","JOSÉ RAJÃO",52,52,"JOSÉ RAJÃO FILHO",NA,"M",NA,NA,1946-10-25,NA,"RJ","Rio de Janeiro"
"1684","https://dadosabertos.camara.leg.br/api/v2/deputados/74489","HAMILTON CASARA",52,52,"HAMILTON NOBRE CASARA",NA,"M",NA,NA,1959-03-11,NA,"RO","Guajará-Mirim"
"1685","https://dadosabertos.camara.leg.br/api/v2/deputados/74492","SIMPLÍCIO MÁRIO",52,52,"SIMPLÍCIO MÁRIO DE OLIVEIRA",NA,"M",NA,NA,1952-05-02,NA,"PI","Piripiri"
"1686","https://dadosabertos.camara.leg.br/api/v2/deputados/74493","JURANDIR BOIA",52,52,"JURANDIR BOIA ROCHA",NA,"M",NA,NA,1942-04-12,NA,"AL","Maceió"
"1687","https://dadosabertos.camara.leg.br/api/v2/deputados/74494","VADINHO BAIÃO",52,52,"EDVALDO BAIÃO ALBINO",NA,"M",NA,NA,1959-03-07,NA,"MG","Ubá"
"1688","https://dadosabertos.camara.leg.br/api/v2/deputados/74495","JORGE GOMES",52,52,"JORGE JOSÉ GOMES",NA,"M",NA,NA,1946-03-03,NA,"PE","Limoeiro"
"1689","https://dadosabertos.camara.leg.br/api/v2/deputados/74496","ZARATTINI",52,52,"RICARDO ZARATTINI FILHO",NA,"M",NA,NA,1935-02-06,NA,"SP","São Paulo"
"1690","https://dadosabertos.camara.leg.br/api/v2/deputados/74497","SÉRGIO CAIADO",52,52,"SÉRGIO RAMOS CAIADO",NA,"M",NA,NA,1950-01-28,NA,"GO","Anápolis"
